image_id,question_id,question,answer,image_path
11168,11168000,What color is the scissor handle?,red,images/COCO_train2014_000000011168.jpg
562461,562461000,What colors is the fire hydrant?,green and yellow,images/COCO_train2014_000000562461.jpg
278439,278439001,How long is the man's hair?,short,images/COCO_train2014_000000278439.jpg
552538,552538002,What is the season?,winter,images/COCO_train2014_000000552538.jpg
24150,24150000,Is the surfer wearing long pants or short pants?,long,images/COCO_train2014_000000024150.jpg
167644,167644001,What is the man holding?,motorcycle,images/COCO_train2014_000000167644.jpg
218334,218334037,What fruits are in the photo?,apples,images/COCO_train2014_000000218334.jpg
155908,155908003,What accessory is in her lap?,purse,images/COCO_train2014_000000155908.jpg
100449,100449001,What is the cat doing?,sitting,images/COCO_train2014_000000100449.jpg
315654,315654001,Is this a hotel or a home?,hotel,images/COCO_train2014_000000315654.jpg
484163,484163000,How many colors are present?,8,images/COCO_train2014_000000484163.jpg
282473,282473001,What brand of tennis racket does she have?,wilson,images/COCO_train2014_000000282473.jpg
284454,284454004,Is the ground wet or dry?,dry,images/COCO_train2014_000000284454.jpg
469937,469937002,Is the plane taking off or landing?,taking off,images/COCO_train2014_000000469937.jpg
261789,261789003,Which animal is in the photo?,giraffe,images/COCO_train2014_000000261789.jpg
246358,246358010,Where is this picture being taken?,city,images/COCO_train2014_000000246358.jpg
218863,218863000,What kind of outfits are the bears wearing?,leather,images/COCO_train2014_000000218863.jpg
388412,388412011,Is it day or night?,day,images/COCO_train2014_000000388412.jpg
201655,201655003,What type of computer monitor is on the desk?,apple,images/COCO_train2014_000000201655.jpg
127603,127603002,What is the sidewalk made of?,bricks,images/COCO_train2014_000000127603.jpg
441574,441574000,Sunny or overcast?,sunny,images/COCO_train2014_000000441574.jpg
178674,178674002,What is the cat sleeping in?,box,images/COCO_train2014_000000178674.jpg
142420,142420003,What type of vitamin is in the fridge?,b,images/COCO_train2014_000000142420.jpg
280224,280224001,What is the season of the year?,spring,images/COCO_train2014_000000280224.jpg
83430,83430008,Why does the man need the umbrella if it's not raining?,shade,images/COCO_train2014_000000083430.jpg
548020,548020016,At what angle was the picture taken?,horizontal,images/COCO_train2014_000000548020.jpg
83464,83464000,What are the horses pulling?,wagon,images/COCO_train2014_000000083464.jpg
454437,454437005,What is the gender of the person?,male,images/COCO_train2014_000000454437.jpg
44583,44583002,What is behind the glass in the cabinet?,china,images/COCO_train2014_000000044583.jpg
8294,8294000,How many people?,10,images/COCO_train2014_000000008294.jpg
303891,303891035,What is over the man's head?,kites,images/COCO_train2014_000000303891.jpg
569322,569322001,What is the orange object in the air?,frisbee,images/COCO_train2014_000000569322.jpg
404065,404065002,Is this person male or female?,female,images/COCO_train2014_000000404065.jpg
178987,178987004,What are these?,sausage,images/COCO_train2014_000000178987.jpg
299648,299648000,What color is the light?,purple,images/COCO_train2014_000000299648.jpg
145155,145155002,What is on the plate?,food,images/COCO_train2014_000000145155.jpg
429260,429260002,What color is the bird's beak?,orange,images/COCO_train2014_000000429260.jpg
329105,329105004,What is the name that appears on the left side of the clock in red?,stop,images/COCO_train2014_000000329105.jpg
89694,89694009,What is the cat doing in the photo?,laying,images/COCO_train2014_000000089694.jpg
243895,243895002,What company owns this plane?,lufthansa,images/COCO_train2014_000000243895.jpg
377319,377319001,What is the ground made of?,dirt,images/COCO_train2014_000000377319.jpg
426204,426204000,What kind of hair do they cut in here?,men,images/COCO_train2014_000000426204.jpg
219791,219791002,What kind of seafood is featured here?,shrimp,images/COCO_train2014_000000219791.jpg
201260,201260038,What kind of vehicle is this?,bus,images/COCO_train2014_000000201260.jpg
238639,238639002,Where are the tiles?,on wall,images/COCO_train2014_000000238639.jpg
441449,441449002,Where are the fruits kept?,bowl,images/COCO_train2014_000000441449.jpg
344597,344597020,What is the dog laying on?,lap,images/COCO_train2014_000000344597.jpg
330175,330175002,What sport is being played?,skateboarding,images/COCO_train2014_000000330175.jpg
568848,568848006,What is in the bowl next to the fries?,ketchup,images/COCO_train2014_000000568848.jpg
4068,4068001,How many bright lights are there?,10,images/COCO_train2014_000000004068.jpg
427662,427662002,What sport is this guy practicing for?,skiing,images/COCO_train2014_000000427662.jpg
66373,66373002,What color is the wall?,blue,images/COCO_train2014_000000066373.jpg
268552,268552001,What does the woman have in her right hand?,racket,images/COCO_train2014_000000268552.jpg
343002,343002001,What is the woman holding?,sandwich,images/COCO_train2014_000000343002.jpg
156958,156958000,What are the spectators thinking about?,water,images/COCO_train2014_000000156958.jpg
376558,376558001,What is the man in plaid looking at?,bike,images/COCO_train2014_000000376558.jpg
402257,402257000,What are hanging on the walls?,pictures,images/COCO_train2014_000000402257.jpg
190863,190863002,What is the child looking at?,camera,images/COCO_train2014_000000190863.jpg
450555,450555004,What kind of flag is that?,american,images/COCO_train2014_000000450555.jpg
19184,19184005,What type of fence is in the background?,metal,images/COCO_train2014_000000019184.jpg
448653,448653025,What kind of food is on the plate?,vegetables,images/COCO_train2014_000000448653.jpg
134320,134320000,How many balcony portals are under the clock?,6,images/COCO_train2014_000000134320.jpg
450110,450110002,What are some of the people wearing on their head?,helmets,images/COCO_train2014_000000450110.jpg
172923,172923002,What can the bears catch in the river?,fish,images/COCO_train2014_000000172923.jpg
7988,7988002,What is flying up?,kite,images/COCO_train2014_000000007988.jpg
34063,34063000,What is the building made of?,brick,images/COCO_train2014_000000034063.jpg
564421,564421002,What sport is this?,tennis,images/COCO_train2014_000000564421.jpg
157016,157016004,What brand are her clothes?,nike,images/COCO_train2014_000000157016.jpg
200442,200442004,What is the person doing?,skateboarding,images/COCO_train2014_000000200442.jpg
460389,460389000,Where are the horses at?,farm,images/COCO_train2014_000000460389.jpg
467245,467245012,What is covering the mountains?,trees,images/COCO_train2014_000000467245.jpg
233111,233111016,What color is this outfit?,blue and black,images/COCO_train2014_000000233111.jpg
459203,459203002,What are the roses in?,vase,images/COCO_train2014_000000459203.jpg
343969,343969001,Whose birthday is it?,army,images/COCO_train2014_000000343969.jpg
449176,449176002,Who was supposed to be watching the dogs in this room?,owner,images/COCO_train2014_000000449176.jpg
360205,360205002,What is the wall built of?,brick,images/COCO_train2014_000000360205.jpg
416815,416815019,What color is the phone?,black,images/COCO_train2014_000000416815.jpg
443909,443909022,What is the engine brand?,ford,images/COCO_train2014_000000443909.jpg
450763,450763023,Is this vehicle going up or down?,up,images/COCO_train2014_000000450763.jpg
444036,444036000,What is under the bowls?,plate,images/COCO_train2014_000000444036.jpg
376763,376763004,What is the person riding on?,surfboard,images/COCO_train2014_000000376763.jpg
346344,346344002,What is the yellow thing in the background?,bus,images/COCO_train2014_000000346344.jpg
573911,573911000,What is the cat sitting on?,tv,images/COCO_train2014_000000573911.jpg
360334,360334014,What large object is hanging on the wall?,cabinet,images/COCO_train2014_000000360334.jpg
126651,126651002,How many white labels are there?,3,images/COCO_train2014_000000126651.jpg
580385,580385002,Where was this photo taken?,tracks,images/COCO_train2014_000000580385.jpg
272544,272544004,What color is the ground?,green,images/COCO_train2014_000000272544.jpg
581815,581815003,What type of bird is in the water?,duck,images/COCO_train2014_000000581815.jpg
164249,164249001,What is the woman wearing over her eyes?,goggles,images/COCO_train2014_000000164249.jpg
244713,244713001,What is the person riding?,bike,images/COCO_train2014_000000244713.jpg
488129,488129003,What kind of hat is he wearing?,beanie,images/COCO_train2014_000000488129.jpg
115511,115511004,Where is the pen?,table,images/COCO_train2014_000000115511.jpg
491063,491063000,Is the shower curtain opened or closed in the picture?,open,images/COCO_train2014_000000491063.jpg
316238,316238007,What type of cake is this?,birthday,images/COCO_train2014_000000316238.jpg
197094,197094002,Where are all the sheep going?,uphill,images/COCO_train2014_000000197094.jpg
381008,381008002,Is the refrigerator open or closed?,open,images/COCO_train2014_000000381008.jpg
503479,503479018,What is the coffee table made out of?,wood,images/COCO_train2014_000000503479.jpg
297023,297023004,What is behind the truck?,train,images/COCO_train2014_000000297023.jpg
247708,247708006,Where is the man's left hand?,phone,images/COCO_train2014_000000247708.jpg
166556,166556001,Why are they standing in the surf?,surfing,images/COCO_train2014_000000166556.jpg
101643,101643002,What is in the field behind the bike?,flowers,images/COCO_train2014_000000101643.jpg
395426,395426001,What colors are the chairs?,orange,images/COCO_train2014_000000395426.jpg
159168,159168002,What country is this?,germany,images/COCO_train2014_000000159168.jpg
439390,439390001,What is behind the truck with trailers?,building,images/COCO_train2014_000000439390.jpg
188405,188405002,What device is the man holding up to his ear?,cell phone,images/COCO_train2014_000000188405.jpg
57895,57895004,What is the letter on her racquet?,w,images/COCO_train2014_000000057895.jpg
36881,36881001,What sport is this?,tennis,images/COCO_train2014_000000036881.jpg
217141,217141005,What kind of traffic sign is this?,stop sign,images/COCO_train2014_000000217141.jpg
262962,262962001,What kind of food is shown?,sandwich,images/COCO_train2014_000000262962.jpg
347111,347111008,How many elephants are there?,9,images/COCO_train2014_000000347111.jpg
401528,401528001,What is the countertop made out of?,wood,images/COCO_train2014_000000401528.jpg
24446,24446000,What does the man have on his head?,hat,images/COCO_train2014_000000024446.jpg
87225,87225004,What type of hit to the tennis ball is this man about to deliver?,serve,images/COCO_train2014_000000087225.jpg
579917,579917001,What fruit is in the back?,bananas,images/COCO_train2014_000000579917.jpg
96339,96339002,What type of parking spaces are those?,motorcycle,images/COCO_train2014_000000096339.jpg
48895,48895011,What holiday could this be?,halloween,images/COCO_train2014_000000048895.jpg
493048,493048000,What kind of window covering is shown here?,blinds,images/COCO_train2014_000000493048.jpg
261569,261569002,What is the man leaning on?,building,images/COCO_train2014_000000261569.jpg
434004,434004004,What animal is in the image?,dog,images/COCO_train2014_000000434004.jpg
2402,2402015,What sport is being played?,skiing,images/COCO_train2014_000000002402.jpg
139042,139042002,What color is the ladies jacket?,blue,images/COCO_train2014_000000139042.jpg
270865,270865008,What is the man holding in his hand?,bat,images/COCO_train2014_000000270865.jpg
548544,548544001,What is the person holding?,surfboard,images/COCO_train2014_000000548544.jpg
63473,63473000,What mode of transportation is in the photo?,train,images/COCO_train2014_000000063473.jpg
90582,90582002,What is the lady on the left wearing?,shirt,images/COCO_train2014_000000090582.jpg
18418,18418003,What is the boy in red doing?,standing,images/COCO_train2014_000000018418.jpg
95953,95953003,What is outside the sliding door?,motorcycle,images/COCO_train2014_000000095953.jpg
